id;date;feat1;feat2;feat3;feat4;feat5;feat6;feat7;feat8;feat9;feat10;feat11;feat12;feat13;feat14;feat15;feat16;feat17;feat18;feat19;feat20;feat21;feat22;feat23;feat24;feat25;feat26;feat27;feat28;feat29;target;target2
114;24.05.2022;1;7000;FULL_TIME;2000;33;1;0,5;1255;1140;27;29106;;117;10500;124;;334;4;;UNIVERSITY_FULL_TIME;19;2;9;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;-279
115;14.01.2022;1;8000;AUTONOMIC;2000;34;0;0;1013;1152;24;;;194;900;310;;52;11;;BACCALAUREATE_AUTONOMIC;30;1;11;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;7257
116;24.04.2022;0;20000;AUTONOMIC;18000;21;1;0,5;1002;2242;21;;;;8415;;;67;67;;UNIVERSITY_AUTONOMIC;21;2;5;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;2878
117;31.01.2022;0;18000;FULL_TIME;4500;40;0;0;411;0;100;;;;0;;;328;11;;BACCALAUREATE_FULL_TIME;20;1;15;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;3990
118;27.02.2022;0;200000;PART_TIME;1000;27;0;0;152;2169;73;5999;;;5999;14;;152;16;14;UNIVERSITY_PART_TIME;7;1;15;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;593
119;09.02.2022;0;12000;FULL_TIME;3000;27;1;0,5;447;0;100;;;0;1950;;;317;1;;UNIVERSITY_FULL_TIME;20;2;13;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;5708
120;07.05.2022;;;;;;3;0,75;1171;161;41;;;;4552;281;;164;3;;UNIVERSITY_PART_TIME;30;7;73;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;1;-845
121;17.01.2022;0;12000;AUTONOMIC;70000;22;1;0,5;1184;0;98;60830;;128;1154;322;;312;8;;BACCALAUREATE_AUTONOMIC;20;2;30;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;0;-4941
122;12.04.2022;1;12500;FULL_TIME;6000;26;0;0;39;1647;79;;;;1674;460;;39;39;;UNIVERSITY_FULL_TIME;30;5;92;-0,730835964;0,682553143;-0,909631995;0,415415013;-0,406736643;0,913545458;1;-3654
123;26.05.2022;0;6500;FULL_TIME;200;30;0;0;1321;0;53;2900;;153;644;384;;101;13;59;BASIC_EDUCATION_FULL_TIME;15;1;14;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;1;1587
124;26.04.2022;1;12000;FULL_TIME;9000;36;7;0,875;641;1800;51;6418;;103;;193;;28;28;;UNIVERSITY_FULL_TIME;28;8;34;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;0;1405
125;29.04.2022;1;7000;FULL_TIME;1900;26;1;0,5;227;592;68;;;34;1308;;;;;;UNIVERSITY_FULL_TIME;30;2;2;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;1;7737
126;01.05.2022;0;18000;FULL_TIME;2500;31;0;0;989;0;35;;;;3100;728;;189;20;;UNIVERSITY_FULL_TIME;30;1;29;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;0;451
127;11.02.2022;;;;;;3;0,75;610;893;24;;;130;2995;56;;30;3;;UNIVERSITY_FULL_TIME;28;4;14;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;1;5239
128;07.01.2022;0;22000;FULL_TIME;10000;25;1;0,5;304;0;62;7999;;;2788;20;;304;17;20;BACCALAUREATE_FULL_TIME;21;2;13;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;0;6256
129;22.01.2022;1;9000;FULL_TIME;3000;34;5;0,833333333;1314;1140;63;2185;;;2800;434;;296;4;36;UNIVERSITY_FULL_TIME;21;6;1;-0,51958395;0,854419405;-0,909631995;0,415415013;-0,406736643;0,913545458;1;9910
130;11.03.2022;1;6000;FULL_TIME;4000;50;0;0;726;7213;51;;305;;6100;887;;325;3;;UNIVERSITY_FULL_TIME;16;1;3;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;-2821
131;02.01.2022;0;8000;FULL_TIME;2000;29;0;0;283;257;20;;;;4500;;;283;1;;UNIVERSITY_FULL_TIME;30;1;16;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;2198
132;11.03.2022;0;7000;FULL_TIME;1200;25;1;0,5;1;3210;44;;;;6759;;;1;1;;BACCALAUREATE_FULL_TIME;14;2;9;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;3294
133;29.05.2022;1;8500;AUTONOMIC;2000;23;2;0,666666667;793;1830;91;1300;;170;4207;481;;25;7;101;UNIVERSITY_AUTONOMIC;21;3;10;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;3035
134;03.03.2022;0;4532;HOME;5000;20;2;0,666666667;234;247;45;;;;884;;;234;8;;BACCALAUREATE_HOME;15;3;15;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;810
135;16.04.2022;1;12000;AUTONOMIC;4000;34;5;0,833333333;1361;1550;17;;;0;60422;64;;;;;BASIC_EDUCATION_AUTONOMIC;21;6;26;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;5523
136;13.02.2022;0;12000;AUTONOMIC;8000;21;0;0;633;0;96;4029;;117;4029;222;;;;;BACCALAUREATE_AUTONOMIC;12;1;16;-0,269796771;0,962917287;-0,909631995;0,415415013;-0,406736643;0,913545458;0;5466
137;31.03.2022;1;7000;FULL_TIME;2000;33;2;0,666666667;1216;2440;15;10000;;144;2656;157;;55;8;;UNIVERSITY_FULL_TIME;15;3;15;-2,44929E-16;1;-0,909631995;0,415415013;-0,406736643;0,913545458;0;6157
138;27.03.2022;;;;;;4;0,8;250;822;13;950;;150;2100;110;;250;12;26;BASIC_EDUCATION_FULL_TIME;28;9;106;-2,44929E-16;1;-0,909631995;0,415415013;-0,406736643;0,913545458;1;-3428
139;27.02.2022;1;10000;FULL_TIME;3000;27;1;0,5;593;150;75;200;;;295;100;;279;5;34;BACCALAUREATE_FULL_TIME;28;2;59;-2,44929E-16;1;-0,909631995;0,415415013;-0,406736643;0,913545458;0;4600
140;13.02.2022;1;8800;FULL_TIME;6000;41;12;0,923076923;1394;360;58;96000;;;506;300;;304;1;;UNIVERSITY_FULL_TIME;30;13;17;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-3336
141;04.03.2022;;;;;;5;0,833333333;942;0;24;;;;1150;541;;182;12;;BASIC_EDUCATION_AUTONOMIC;30;6;9;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-3456
142;03.05.2022;0;13000;AUTONOMIC;9500;30;3;0,75;97;470;66;;;0;470;;;97;2;;BACCALAUREATE_AUTONOMIC;30;4;2;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-834
143;19.05.2022;0;8000;FULL_TIME;1000;23;1;0,5;1079;0;80;;;;480;132;;1;1;;BACCALAUREATE_FULL_TIME;30;2;18;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-3600
144;13.02.2022;0;5000;TEMPORAL;1200;41;0;0;226;2381;3;3500;;;5648;422;;226;63;85;BACCALAUREATE_TEMPORAL;30;1;16;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;0;8674
145;25.04.2022;0;10200;FULL_TIME;2800;29;5;0,833333333;1078;;51;;;150;;684;;;63;;UNIVERSITY_FULL_TIME;30;6;12;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;1;7240
146;28.04.2022;;;;;;4;0,8;13;7059;78;;;;7059;;;13;13;;BASIC_EDUCATION_FULL_TIME;20;5;10;0;1;-0,909631995;0,415415013;-0,207911691;0,978147601;1;2196
147;22.05.2022;1;8000;AUTONOMIC;2800;39;1;0,5;1177;2772;88;;;32;2100;;;191;9;;BACCALAUREATE_AUTONOMIC;30;2;15;0,269796771;0,962917287;-0,909631995;0,415415013;-0,207911691;0,978147601;0;3400
148;17.04.2022;0;20000;FULL_TIME;5000;29;1;0,5;1047;39;81;;;;2000;;;71;13;;UNIVERSITY_FULL_TIME;15;2;27;0,730835964;0,682553143;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2550
149;06.05.2022;0;35000;AUTONOMIC;9000;29;18;0,947368421;1248;349;54;6973;;0;7000;287;;178;6;;BACCALAUREATE_AUTONOMIC;17;19;10;0,979084088;0,203456013;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2235
150;05.03.2022;0;12000;AUTONOMIC;45000;46;1;0,333333333;82;237;98;;;;5089;1126;;82;20;;BACCALAUREATE_AUTONOMIC;30;3;11;0,997668769;-0,068242413;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2623
151;16.02.2022;0;20000;FULL_TIME;4000;37;1;0,5;605;5800;76;;;;5000;;;323;6;;BASIC_EDUCATION_FULL_TIME;15;2;5;0,997668769;-0,068242413;-0,909631995;0,415415013;-0,207911691;0,978147601;0;5939
152;14.01.2022;0;18000;FULL_TIME;6500;30;0;0;321;0;36;410;;0;1663;107;;59;29;82;BACCALAUREATE_FULL_TIME;23;1;30;0,942260922;-0,334879612;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-4571
153;08.04.2022;0;8000;AUTONOMIC;1000;43;2;0,666666667;59;711;79;;;;949;;;59;59;;BACCALAUREATE_AUTONOMIC;30;3;7;0,942260922;-0,334879612;-0,909631995;0,415415013;-0,207911691;0,978147601;0;1600
154;11.04.2022;1;4500;FULL_TIME;4500;51;0;0;129;926;58;;;;900;;;129;6;;BACCALAUREATE_FULL_TIME;18;1;13;0,942260922;-0,334879612;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-2299
155;02.03.2022;0;8000;FULL_TIME;1500;27;0;0;1084;4814;52;3000;;22;4189;229;;281;1;25;UNIVERSITY_FULL_TIME;22;1;15;0,816969893;-0,576680322;-0,909631995;0,415415013;-0,207911691;0,978147601;0;7053
156;21.02.2022;0;8000;PART_TIME;500;29;3;0,75;93;947;41;621;;0;2300;229;;93;18;;BACCALAUREATE_PART_TIME;23;4;13;0,816969893;-0,576680322;-0,909631995;0,415415013;-0,207911691;0,978147601;0;9973
157;05.02.2022;1;18000;AUTONOMIC;18000;36;1;0,5;1370;3200;70;;;0;7000;;;242;141;;BACCALAUREATE_AUTONOMIC;30;2;28;0,816969893;-0,576680322;-0,909631995;0,415415013;-0,207911691;0,978147601;1;6716
158;06.02.2022;1;10000;AUTONOMIC;3000;62;4;0,8;1418;0;16;;;80;15000;160;;112;65;;UNIVERSITY_AUTONOMIC;30;5;7;0,816969893;-0,576680322;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-1128
159;04.04.2022;1;8000;FULL_TIME;2000;29;3;0,75;1416;5520;36;4923;;216;4000;178;;133;91;85;BASIC_EDUCATION_FULL_TIME;30;4;24;0,816969893;-0,576680322;-0,909631995;0,415415013;-0,207911691;0,978147601;1;5004
160;13.01.2022;0;12000;PART_TIME;5000;58;0;0;22;;3;;;;;;;22;1;;BASIC_EDUCATION_PART_TIME;30;12;123;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;5768
161;07.04.2022;0;9000;FULL_TIME;0;38;0;0;639;200;90;;;;1130;;;111;16;;UNIVERSITY_FULL_TIME;20;1;10;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;7321
162;08.05.2022;0;18000;FULL_TIME;2000;48;3;0,75;;;59;;;;;;;;;;BACCALAUREATE_FULL_TIME;20;4;2;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-288
163;07.05.2022;1;4000;HOME;1000;42;4;0,8;756;607;26;8223;;15;4200;52;;280;11;;BASIC_EDUCATION_HOME;20;5;16;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;6714
164;18.01.2022;0;12000;AUTONOMIC;2000;27;0;0;298;1336;25;;;;1336;;;298;5;;UNIVERSITY_AUTONOMIC;30;1;5;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;1001
165;21.05.2022;1;5500;AUTONOMIC;1300;31;5;0,833333333;855;493;26;;;104;7958;;;183;12;;BACCALAUREATE_AUTONOMIC;30;6;10;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;1;8872
166;08.04.2022;0;10000;AUTONOMIC;4000;43;0;0;450;;20;;;41;;656;;;27;;BACCALAUREATE_AUTONOMIC;30;1;17;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;0;9963
167;03.05.2022;;;;;;1;0,5;308;7380;80;;;;8000;;;187;179;;BACCALAUREATE_AUTONOMIC;21;3;56;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;1;8697
168;14.03.2022;;;;;;3;0,75;1369;0;3;;;;100;1240;;208;19;;BACCALAUREATE_FULL_TIME;30;4;24;0,631087944;-0,775711291;-0,909631995;0,415415013;-0,207911691;0,978147601;1;9155
169;21.04.2022;;;;;;4;0,8;1386;0;47;;;;1943;;;;;;UNIVERSITY_FULL_TIME;30;5;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-631
170;19.03.2022;1;8000;FULL_TIME;0;39;1;0,5;1307;1830;82;;;;1300;;;232;29;;BASIC_EDUCATION_FULL_TIME;17;2;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;8786
171;17.04.2022;1;6000;FULL_TIME;1000;27;2;0,666666667;48;0;49;;;;2999;;;48;2;;BACCALAUREATE_FULL_TIME;30;3;19;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-667
172;27.03.2022;;;;;;1;0,5;1395;0;47;;;;3999;381;;97;16;;UNIVERSITY_AUTONOMIC;15;2;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-3791
173;21.05.2022;1;4500;FULL_TIME;0;32;1;0,5;486;0;89;;;;0;;;;;;BASIC_EDUCATION_FULL_TIME;30;2;5;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;7326
174;22.02.2022;1;8500;AUTONOMIC;1000;45;0;0;763;845;21;;;;125000;109;;205;98;;BACCALAUREATE_AUTONOMIC;15;1;10;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;4540
175;25.02.2022;;;;;;2;0,666666667;11;193;80;;;;2845;;;11;11;;BACCALAUREATE_AUTONOMIC;30;3;22;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;8738
176;12.03.2022;1;12000;FULL_TIME;1000;26;4;0,8;1159;1444;11;;;0;7800;278;;94;24;;UNIVERSITY_FULL_TIME;30;5;10;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-4391
177;13.04.2022;1;15000;AUTONOMIC;5500;40;2;0,666666667;128;1716;92;;;;1300;;;128;1;;BACCALAUREATE_AUTONOMIC;30;3;14;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;1039
178;06.02.2022;0;8000;FULL_TIME;2000;26;0;0;787;181;37;;;;599;;;38;30;;BACCALAUREATE_FULL_TIME;15;1;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-687
179;23.03.2022;0;25000;AUTONOMIC;10000;41;0;0;163;12821;28;;;;;;;163;79;;UNIVERSITY_AUTONOMIC;8;2;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-3372
180;20.03.2022;1;12000;FULL_TIME;20000;52;0;0;1267;0;40;94771;;;2880;544;;235;16;56;UNIVERSITY_FULL_TIME;30;1;16;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;9318
181;08.05.2022;1;22000;FULL_TIME;7000;26;0;0;714;;97;1058;;;;22;;;;;UNIVERSITY_FULL_TIME;23;1;8;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-4300
182;18.01.2022;0;20000;FULL_TIME;6000;38;0;0;42;73;99;;;;2500;;;42;42;;BACCALAUREATE_FULL_TIME;13;1;12;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-857
183;27.04.2022;1;8000;HOME;4000;29;1;0,5;864;1530;74;;;50;1530;1351;;;;;UNIVERSITY_HOME;17;2;7;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;173
184;25.01.2022;0;20000;FULL_TIME;12000;33;1;0,5;985;22;33;;;;2273;281;;167;3;;BASIC_EDUCATION_FULL_TIME;15;2;28;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2616
185;23.01.2022;1;8000;FULL_TIME;1000;28;0;0;178;0;16;;;;0;;;;;;UNIVERSITY_FULL_TIME;30;1;14;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-4952
186;16.02.2022;1;14000;FULL_TIME;660;31;0;0;316;4058;96;;;;99000;;;269;15;;UNIVERSITY_FULL_TIME;13;1;31;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;6204
187;16.01.2022;0;7000;FULL_TIME;4200;24;0;0;450;0;73;;;;3000;;;;450;;UNIVERSITY_FULL_TIME;9;1;15;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-513
188;24.03.2022;1;5000;PART_TIME;1000;31;0;0;87;1811;35;;;;1550;;;87;10;;UNIVERSITY_PART_TIME;30;1;14;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;5796
189;01.06.2022;1;5000;AUTONOMIC;1000;33;0;0;1198;;61;;;25;;;;;119;;BACCALAUREATE_AUTONOMIC;7;1;24;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;4854
190;16.04.2022;;;;;;2;0,666666667;792;0;91;;;59;2500;;;312;7;;BASIC_EDUCATION_FULL_TIME;30;3;54;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;2325
191;27.04.2022;0;12000;FULL_TIME;2500;30;10;0,909090909;752;1346;86;1000;;;1000;279;;92;92;32;BACCALAUREATE_FULL_TIME;30;11;14;0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;0;5683
192;20.01.2022;0;15000;AUTONOMIC;100;25;0;0;138;0;31;;;;5000;;;138;33;;UNIVERSITY_AUTONOMIC;15;1;13;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2630
193;17.01.2022;0;10000;PART_TIME;5000;25;0;0;398;408;96;8000;;19;2627;716;;304;7;34;UNIVERSITY_PART_TIME;15;4;66;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;2945
194;18.03.2022;1;18000;FULL_TIME;5000;56;2;0,666666667;1251;;83;;;;500;;;28;28;;BACCALAUREATE_FULL_TIME;30;3;12;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;418
195;01.02.2022;0;12000;FULL_TIME;5000;29;0;0;1135;1032;68;15802;;;;208;;;206;74;UNIVERSITY_FULL_TIME;30;3;67;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;6823
196;04.01.2022;1;13000;AUTONOMIC;6000;35;0;0;1037;0;77;;;4;0;555;;;30;;BACCALAUREATE_AUTONOMIC;15;8;65;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;3938
197;15.02.2022;;;;;;0;0;35;3507;5;2185;;0;2185;336;;35;2;57;UNIVERSITY_FULL_TIME;30;1;19;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;1335
198;23.05.2022;1;10000;MILITARY;1500;34;3;0,75;1012;1230;76;;;;3198;425;;;19;;UNIVERSITY_MILITARY;18;4;14;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;1575
199;26.02.2022;1;6000;FULL_TIME;4000;49;4;0,8;539;1608;56;;;28;2866;;;53;6;;BACCALAUREATE_FULL_TIME;7;5;11;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-116
200;30.01.2022;0;10000;AUTONOMIC;5000;25;0;0;;8459;61;;;;6249;;;;;;UNIVERSITY_AUTONOMIC;30;1;21;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;1238
201;22.02.2022;0;6000;PENSIONER;3000;72;0;0;;;63;;;;;;;;;;UNIVERSITY_PENSIONER;30;1;16;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-83
202;02.01.2022;1;40000;RETIRED;5000;56;0;0;1333;14616;27;;;8;;175;;104;37;;UNIVERSITY_RETIRED;30;1;14;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-2528
203;07.04.2022;;;;;;0;0;1246;0;79;;;199;1840;601;;270;9;;BACCALAUREATE_FULL_TIME;30;1;14;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;3887
204;08.03.2022;;;;;;0;0;1433;1239;81;;;;24575;;;272;55;;BACCALAUREATE_AUTONOMIC;25;2;20;0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-4632
205;02.03.2022;;;;;;2;0,666666667;49;2408;40;;;234;900;995;;49;15;;BACCALAUREATE_FULL_TIME;30;3;10;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;5762
206;26.02.2022;0;8000;FULL_TIME;5000;66;2;0,666666667;554;;98;;;;1500;;;104;16;;UNIVERSITY_FULL_TIME;17;3;15;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;670
207;11.01.2022;;;;;;0;0;1353;1920;99;1300;;95;8300;151;;240;9;62;UNIVERSITY_FULL_TIME;23;1;16;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-4501
208;09.05.2022;0;14000;PART_TIME;8500;30;1;0,5;314;106;17;;;;1100;;;314;20;;UNIVERSITY_PART_TIME;20;2;22;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;6556
209;31.03.2022;1;30000;AUTONOMIC;5000;51;1;0,333333333;1431;1960;8;6952;;13;158000;361;;316;11;;UNIVERSITY_AUTONOMIC;30;3;31;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-2890
210;26.03.2022;0;12000;FULL_TIME;4000;25;1;0,5;1386;0;86;499;;60;586;117;;327;11;93;BACCALAUREATE_FULL_TIME;21;2;10;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-1295
211;18.02.2022;;;;;;9;0,9;994;2584;23;;;;;;;;;;UNIVERSITY_FULL_TIME;30;10;13;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-123
212;14.02.2022;;;;;;0;0;;600;66;;;14;1291;;;;;;BACCALAUREATE_FULL_TIME;30;1;15;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;1705
213;03.01.2022;0;25000;AUTONOMIC;10000;27;3;0,75;91;574;96;;;0;13768;;;91;9;;BACCALAUREATE_AUTONOMIC;30;4;15;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;395
214;09.02.2022;1;9000;AUTONOMIC;3000;47;8;0,888888889;1446;;20;;;26;1000;463;;17;3;;BASIC_EDUCATION_AUTONOMIC;30;9;19;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-4164
215;01.06.2022;1;15000;PART_TIME;5000;38;0;0;1412;0;70;27332;;;1182;73;;260;4;;UNIVERSITY_PART_TIME;27;1;98;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;3408
216;02.01.2022;0;7025;FULL_TIME;5500;26;4;0,8;961;2446;77;;;;500;;;31;31;;BACCALAUREATE_FULL_TIME;27;9;54;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;1002
217;05.01.2022;0;32000;FULL_TIME;5000;40;1;0,5;150;7863;94;;;;7863;;;150;8;;UNIVERSITY_FULL_TIME;30;2;15;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;1571
218;20.05.2022;0;12200;FULL_TIME;6000;28;0;0;1165;0;99;;;;500;;;;;;BACCALAUREATE_FULL_TIME;7;1;20;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;6535
219;04.01.2022;;;;;;4;0,8;745;1103;50;2800;;;1103;257;;311;1;304;BACCALAUREATE_FULL_TIME;30;5;12;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-3084
220;12.05.2022;0;8500;FULL_TIME;2500;31;2;0,666666667;746;188;53;;;154;16354;;;169;19;;BACCALAUREATE_FULL_TIME;30;3;30;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;1;9106
221;27.02.2022;0;12000;FULL_TIME;2000;31;6;0,857142857;13;494;75;;;0;7000;;;13;1;;BACCALAUREATE_FULL_TIME;17;7;6;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;7720
222;04.02.2022;1;5800;FULL_TIME;1300;33;5;0,833333333;1081;1989;45;;;120;1200;158;;97;40;;BASIC_EDUCATION_FULL_TIME;30;6;14;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;4171
223;06.04.2022;1;12000;FULL_TIME;5000;39;0;0;;;5;;;;;;;;;;BACCALAUREATE_FULL_TIME;20;1;16;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;9170
224;28.05.2022;1;7000;AUTONOMIC;1500;27;7;0,875;1450;50;23;1134;;143;;144;;141;141;;BACCALAUREATE_AUTONOMIC;30;8;2;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;-2632
225;14.01.2022;0;10000;AUTONOMIC;6000;31;0;0;96;2000;12;;;;2000;;;96;8;;BACCALAUREATE_AUTONOMIC;30;1;15;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;7833
226;05.05.2022;1;8200;FULL_TIME;4200;44;0;0;1338;1700;37;3500;;147;8310;135;;251;4;65;UNIVERSITY_FULL_TIME;15;1;10;-0,136166649;-0,990685946;-0,909631995;0,415415013;-0,207911691;0,978147601;0;5600
227;15.01.2022;0;10000;AUTONOMIC;1000;43;0;0;;0;70;;;;;;;;;;BACCALAUREATE_AUTONOMIC;30;1;15;-0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;-894
228;09.02.2022;1;10000;AUTONOMIC;8000;39;2;0,666666667;143;1174;19;23840;;0;3569;126;;143;11;;BACCALAUREATE_AUTONOMIC;30;3;2;-0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;6256
229;16.03.2022;;;;;;2;0,666666667;509;0;44;;;;;268;;90;19;;UNIVERSITY_AUTONOMIC;21;3;15;-0,39840109;-0,917211302;-0,909631995;0,415415013;-0,207911691;0,978147601;1;5402
